product_id,product_name
104708,Men's Ring Natural Impression 8 mm
100807,GLAMIRA Kids Necklace Crescent
100452,Women's Ring Adore Tale 8 mm
103026,GLAMIRA Anklet Anticlea
104193,GLAMIRA Earring Francess
105043,Men's Ring Natural Treasure 10 mm
92862,Classic Balance 8 mm
95004,Women's Ring White Feather 5mm
92046,GLAMIRA Pendant Serenity Ø4 mm
98840,Bright Queen 8 mm
94741,Wedding Ring Alluring Choice 6mm
99731,Men's Ring Florid Glam
87697,Women's Ring Sense Joy
98946,Men's Ring Bright Queen 8 mm
100754,GLAMIRA Kids Pendant Hukou
96799,GLAMIRA Necklace Larum
104702,Women's Ring Natural Impression 5 mm
97710,GLAMIRA Flower Pendant Doris
87619,Men's Ring Sensual Entry
105849,Unique Road 8 mm
94739,Women's Ring Alluring Choice 6mm
100643,GLAMIRA Kids Earring Fraisier
105897,Men's Ring Unique World 10 mm
105146,Women's Ring Natural Flower 10 mm
107359,Wedding Ring Brilliant Touch 5 mm
106898,Men's Ring Unique Trueness 5 mm
103763,Glamour Eleganz 10 mm
100698,GLAMIRA Kids Earring Scutari
105183,Women's Ring Romantic Dream 6 mm
93511,Men's Ring Classic Moon 5 mm
106973,Men's Ring Golden Dream 6 mm
98831,Bright Gleam 10 mm
109123,Women's Ring Mystic shape 10 mm
109376,Men's Ring Essential Beauty 6 mm
101145,Women's Ring Fever Desire 5 mm
95952,Women's Ring Alluring Rule 6 mm
103803,Men's Ring Romantic Geometry 10 mm
105188,Women's Ring Romantic Dream 10 mm
105350,Mystic Core 8 mm
106846,Wedding Ring Infinite Pretty 6 mm
90659,Men's Ring Gracious Safety
104968,Pure Moon 8 mm
105688,Men's Ring Splendid Passion 10 mm
94877,Men's Ring Bright Symmetry 6mm
92686,Women's Ring Classic Gaze 7mm
104468,GLAMIRA Ring Elrica
97658,GLAMIRA Drop Pendant Drapetsona
108937,Wedding Ring Essential Luck 6 mm
109134,Women's Ring Immortal Sparkle 6 mm
106833,Women's Ring Infinite Ornament 6 mm
107781,Women's Ring Bright Touch 6 mm
108311,Men's Ring Triple Effect 10 mm
109034,Women's Ring Essential Passion 6 mm
96711,GLAMIRA Necklace Adia
106406,Men's Ring Shining Element 5 mm
108885,Magic Line 10 mm
99494,Men's Ring Infinite Wake 8 mm
106852,Infinite Pretty 10 mm
100443,Women's Ring Adore Sassy 10 mm
91859,GLAMIRA Ring Margosha Ø4 mm
108190,Men's Ring Glamour Queen 5 mm
90638,Men's Ring Gracious Heart
105243,Women's Ring Precious Star 10 mm
107511,Women's Ring Romantic Road 8 mm
100979,GLAMIRA Bracelet Alcyone
105877,Women's Ring Unique Way 5 mm
108511,Women's Ring Charming Pretty 6 mm
108202,Men's Ring Florid Glitz 6 mm
88253,Wedding Ring Alluring Floor
107214,Men's Ring Amazing Bubble 5 mm
106591,Dynamic Passion 10 mm
104456,GLAMIRA Ring Amoldine
106150,Women's Ring Exotic Desire 8 mm
104258,GLAMIRA Earring Gustella
101443,GLAMIRA Knuckle Ring Ardice
100619,GLAMIRA Kids Earring Churros
100693,GLAMIRA Kids Earring Rapadura
106630,Wedding Ring Exotic Miracle 5 mm
107690,Women's Ring Brilliant Ornament 6 mm
107691,Women's Ring Brilliant Ornament 8 mm
104473,GLAMIRA Necklace Kristell
109200,Men's Ring Amazing Flow 10 mm
108972,Wedding Ring Magic Beauty 5 mm
93100,Women's Ring Classic Rule 8 mm
90536,Women's Ring Immortal Magic
102202,Eternal Light
99225,Men's Ring Embrace Night 8 mm
108318,Men's Ring Amazing Image 8 mm
109280,Men's Ring Unique Harmony 5 mm
104379,GLAMIRA Pendant Evaliya
97774,GLAMIRA Ivy Pendant Thesis
97713,GLAMIRA Ivy Pendant Ponos
92114,GLAMIRA Inel Ange
108708,GLAMIRA Pendant Victiva
102139,Silver Shine
105765,Women's Ring Romantic Harmony 8 mm
105964,White Glitter 8 mm
107281,Wedding Ring Amazing Affection 5 mm
91755,GLAMIRA Ring Ornello Ø10 mm
109325,Men's Ring Magic Step 6 mm
100737,GLAMIRA Kids Pendant Zeria
107577,Men's Ring Amazing Lightning 10 mm
101008,GLAMIRA Bracelet Chitrakote
107229,Men's Ring Alluring Ornament 6 mm
93461,Men's Ring Classic Emotion 8 mm
104562,GLAMIRA Pendant Ginaldi
106325,Women's Ring Gorgeous Image 5 mm
108542,Men's Ring Brilliant Element 5 mm
110744,GLAMIRA Bracelet Danube 16 cm
102121,Infinity Glame
107501,Women's Ring Brilliant Touch 6 mm
108088,Women's Ring Elegant Dream 6 mm
97487,GLAMIRA Kids Pendant Ice Cream
109903,GLAMIRA Pendant Liene
111199,Women's Ring Confident Connection 6 mm
100851,GLAMIRA Kids Pendant Ozone
101399,GLAMIRA Knuckle Ring Chruse
104464,GLAMIRA Earring Roldania
92907,Women's Ring Classic Rhyme 3 mm
99464,Men's Ring Infinite Fresh 10 mm
106072,Men's Ring Noble Leaf 5 mm
109043,Women's Ring Exotic Harmony 6 mm
92028,GLAMIRA Pendant Ruperta Ø10 mm
106686,Women's Ring Gorgeous Glory 10 mm
102748,GLAMIRA Pendant Adelvice Ø8 mm
105909,Men's Ring Universe Adore 10 mm
97395,GLAMIRA Pendant Mahalsia
88991,Women's Ring Mystic Spring
106536,Women's Ring Charming Pyramid 5 mm
88075,Women's Ring Alluring Sense
90622,Gracious Dream
108112,Women's Ring Charming Star 5 mm
107355,Wedding Ring Brilliant Step 6 mm
99661,Women's Ring Mystic Darling 10 mm
88715,Women's Ring Mystic Sunshine
108695,GLAMIRA Pendant Yogendra
96121,Men's Ring Bright Jewel 4 mm
105332,Men's Ring Infinite Light 4 mm
107753,Women's Ring Adore Night 6 mm
106070,Women's Ring Noble Leaf 6 mm
94833,Women's Ring Amazing Miracle 8mm
107723,Wedding Ring Alluring Fancy 6 mm
105367,Women's Ring Natural Alluring 6 mm
110679,GLAMIRA Bracelet Jovan 20 cm
85741,Men's Ring Shining Candle
107142,Women's Ring Attractive Commitment 8 mm
98876,Women's Ring Charming Kiss 8 mm
104260,GLAMIRA Earring Hlinka
110972,Women's Ring Confident Fay 10 mm
100671,GLAMIRA Kids Earring Natilla
97639,GLAMIRA Flower Pendant Moletsia
99901,GLAMIRA Pendant Tullia
93279,Classic Moon 7 mm
110652,GLAMIRA Bracelet Aubrey 16 cm
107663,Wedding Ring Alluring Emotion 6 mm
97224,Ornate Hard 10 mm
100610,GLAMIRA Kids Earring Capidota
100972,GLAMIRA Bracelet Reynosa
101021,GLAMIRA Bracelet Ensenada
93381,Men's Ring Classic Rhyme
105826,Women's Ring Unique Moon 5 mm
104993,Women's Ring Life Glow 6 mm
108527,Men's Ring Dynamic Story 5 mm
108119,Women's Ring Pretty Tale 8 mm
109268,Men's Ring Magic Key 8 mm
99680,Women's Ring Universe Jupiter 10 mm
109371,Men's Ring Essential Flower 5 mm
104991,Men's Ring Glorious Sign 6 mm
105165,Men's Ring Romantic Beauty 5 mm
99098,Wedding Ring Fantastic Know 5 mm
100177,GLAMIRA Kids Ring Halona
96907,Women's Ring Dynamic Structure 8mm
103697,Amazing Magic 10 mm
106376,Men's Ring Romantic Waiting 10 mm
104113,GLAMIRA Pendant Alimerie
97153,Women's Ring Ornate Shine 10 mm
94935,Wedding Ring Exciting Surface 6mm
106763,Men's Ring Heavenly Light 8 mm
99214,Men's Ring Embrace Elegant 10 mm
105669,Pretty Effect 10 mm
109215,Men's Ring Magic Truth 6 mm
108842,Magic Passion 10 mm
110955,Confident Down 10 mm
105800,Women's Ring Unique Beauty 6 mm
96132,Women's Ring Smart Sentiment 4 mm
98746,Women's Ring Elegant Reflection 10 mm
103961,GLAMIRA Earring Abanelis
87305,Women's Ring Pure Nature
91762,GLAMIRA Ring Perlina Ø8 mm
107082,Attractive Commitment 8 mm
107713,Men's Ring Mystic Glam 6 mm
96795,Women's Ring Amazing Character 10mm
105578,Women's Ring Shining Class 8 mm
97361,Women's Ring Mystic Rain 8 mm
107370,Romantic Road 8 mm
108146,Women's Ring Amazing Image 6 mm
108512,Women's Ring Charming Pretty 8 mm
100729,GLAMIRA Kids Pendant Nevfel
109060,Women's Ring Shining Fortune 10 mm
107563,Men's Ring Amazing Affection 5 mm
109090,Women's Ring Essential Reality 8 mm
108261,Men's Ring Elegant Dream 10 mm
106758,Women's Ring Heavenly Light 5 mm
99266,Infinite Lanscapes 10 mm
99759,GLAMIRA Cufflink Tinuyan
94977,Women's Ring Silent Mirror 8mm
107316,Bright Aura 8 mm
108413,Wedding Ring Florid Dream 5 mm
110696,GLAMIRA Bangle Bettyann Small
109317,Men's Ring Essential Quenn 5 mm
110700,GLAMIRA Bangle Lotus Small
103743,Men's Ring Dazzling Molly 10 mm
109285,Men's Ring Unique Star 5 mm
97318,Men's Ring Mystic Secret 8 mm
99156,Women's Ring Embrace Love 10 mm
101014,GLAMIRA Bracelet Cyrene
106812,Women's Ring Infinite Energy 10 mm
106753,Heavenly Charm 10 mm
107252,Adore Valid 8 mm
105799,Women's Ring Unique Beauty 5 mm
104457,GLAMIRA Earring Reselda
105325,Women's Ring Infinite Light 5 mm
107201,Men's Ring Attractive Commitment 6 mm
100995,GLAMIRA Bracelet Brune
107749,Bright Touch 10 mm
102137,Women's Infinity Dream Ring
105608,Women's Ring Splendid Feeling 10 mm
98638,Women's Ring Spectacular Butterfly 10 mm
107927,Dynamic Plain 8 mm
107188,Men's Ring Attractive Style 10 mm
111103,Women's Ring Confident Night 8 mm
105567,Wedding Ring Shining Class 6 mm
96237,Men's Ring Amazing Fate 6 mm
107551,Men's Ring Alluring Line 5 mm
105740,Men's Ring Splendid Touch 8 mm
105685,Women's Ring Pretty Glance 8 mm
99736,GLAMIRA Cufflink Andreis
108194,Men's Ring Glamour Line 5 mm
97649,GLAMIRA Leaf Necklace Nesila
101230,Men's Ring Fever Life 10 mm
110749,GLAMIRA Bracelet Eden 20 cm
99278,Infinite Shake 4 mm
100945,GLAMIRA Bracelet Renesse
102216,Eternal Princess Men's Ring
92947,Classic Light 8 mm
87939,Wedding Ring Infinite Cheer
104977,Life Glow 8 mm
105162,Women's Ring Romantic Beauty 8 mm
100680,GLAMIRA Kids Earring Pestinos
85200,Men's Ring Charming Leaf
104825,Men's Ring Holy Love 10 mm
92474,GLAMIRA Pendant Agnes
94913,Women's Ring Charming Note 5mm
106533,Women's Ring Charming Pyramid 4 mm
108502,Women's Ring Essential Glow 8 mm
103699,Women's Ring Amazing Wicker 6 mm
104987,Women's Ring Glorious Sign 10 mm
108389,Women's Ring Charming Spring 10 mm
107453,Women's Ring Authentic Line 8 mm
108036,Women's Ring Florid  Cross 8 mm
106938,Women's Ring Glorious Story 6 mm
103777,Women's Ring Heavenly Shine 10 mm
105642,Men's Ring Splendid Future 5 mm
100677,GLAMIRA Kids Earring Pararge
107898,Exotic Air 10 mm
87184,Women's Ring Pure Dandy
106853,Men's Ring Infinite Pretty 10 mm
106595,Men's Ring Elegant Expression 6 mm
106658,Men's Ring Glorious Square 6 mm
105282,Women's Ring Golden Choice 10 mm
98725,Women's Ring Pure Sense 8 mm
99673,Women's Ring Sensual Shield 8 mm
105305,Women's Ring Heavenly Star 10 mm
108162,Men's Ring Universe Union 8 mm
99358,Women's Ring Infinite Emotion 10 mm
96912,Women's Ring Dynamic Structure 10mm
99941,GLAMIRA Pendant Neely
107300,Wedding Ring Amazing Romance 5 mm
104880,Infinite Flame 8 mm
94803,Women's Ring Alluring Intention 8mm
106238,Men's Ring Golden Cover 10 mm
100304,Men's Ring Splendid Shape 6 mm
96895,Women's Ring Dynamic Desire 8mm
109312,Men's Ring Essential Route 8 mm
109331,Men's Ring Essential Couple 6 mm
109259,Men's Ring Fever Letter 10 mm
99197,Men's Ring Embrace Belief 6 mm
96350,Women's Ring Bright Jewel 10 mm
98595,Men's Ring Gorgeous Love 5 mm
100837,GLAMIRA Kids Pendant Maliau
106039,Women's Ring Secret Flower 10 mm
108330,Men's Ring Adore Valley 10 mm
107213,Men's Ring Angels Witness 10 mm
92129,Eveline
96594,Women's Ring Adore Queen 6mm
99174,Women's Ring Heavenly Moon 8 mm
103998,GLAMIRA Pendant Adeyinka
92902,Women's Ring Classic Aim 9 mm
101379,GLAMIRA Knuckle Ring Alannis
91853,GLAMIRA Ring Luxelina Ø8 mm
108497,Women's Ring Alluring Fusion 10 mm
94881,Men's Ring Bright Symmetry 8mm
98312,GLAMIRA Pendant Rassa
94835,Amazing Miracle 8mm
104801,Women's Ring Romantic Thought 6 mm
87983,Women's Ring Infinite Adore
95837,Women's Ring Charming Fate 8mm
107249,Adore Spin 10 mm
101295,GLAMIRA Anklet Glennie
107788,Men's Ring Adore Night 8 mm
99909,GLAMIRA Pendant Blysse
95981,Men's Ring Alluring House 10 mm
107830,Charming Life 10 mm
106538,Men's Ring Charming Pyramid 6 mm
107952,Charming Dream 10 mm
108157,Women's Ring Adore Valley 6 mm
107782,Women's Ring Bright Touch 8 mm
100712,GLAMIRA Kids Earring Winkle
101636,GLAMIRA Kids Earring Dawnica
104003,GLAMIRA Pendant Ahnica
96019,Women's Ring Natural Glitter 5 mm
105366,Women's Ring Natural Alluring 5 mm
105373,Men's Ring Natural Alluring 6 mm
105375,Men's Ring Natural Alluring 10 mm
105369,Women's Ring Natural Alluring 10 mm
105715,Private Luck 10 mm
109337,Men's Ring Mystic shape 10 mm
91081,Engagement Ring Cassia 0.16 crt
108410,Men's Ring Charming Spring 8 mm
96704,Women's Ring Alluring Look 10mm
105655,Splendid Life 8 mm
107763,Women's Ring Alluring Roller 7 mm
91787,GLAMIRA Ring Shimmer
100730,GLAMIRA Kids Pendant Periru
106899,Women's Ring Unique Trueness 5 mm
108682,GLAMIRA Pendant Meade
100589,GLAMIRA Kids Earring Aloft
95953,Alluring Rule 8 mm
104198,GLAMIRA Earring Holde
95825,Women's Ring Charming Shine 10mm
106751,Men's Ring Heavenly Charm 8 mm
106631,Men's Ring Exotic Miracle 5 mm
90683,Men's Ring Unvarnished Great
106677,Women's Ring Gorgeous Glory 5 mm
100631,GLAMIRA Kids Earring Dulce
104524,GLAMIRA Pendant Loralinda
105728,Women's Ring Splendid Touch 5 mm
105102,Women's Ring Noble Silk 5 mm
97478,GLAMIRA Kids Necklace Bag
103678,GLAMIRA Ring Iryna
106882,Wedding Ring Romantic Life 5 mm
96025,Women's Ring Natural Glitter 8 mm
106106,Women's Ring Splendid Lucy 6 mm
100976,GLAMIRA Bracelet Ahellona
108883,Wedding Ring Essential Route 6 mm
108577,GLAMIRA Pendant Luchero
89017,Women's Ring Mystic Cycle
105813,Women's Ring Unique Loyalty 6 mm
104268,GLAMIRA Earring Lismary
109022,Women's Ring Attractive Beauty 6 mm
88965,Men's Ring Alluring Aim
100541,GLAMIRA Cufflink Yhanniel
106419,Shining Element 10 mm
109028,Women's Ring Essential Choice 10 mm
107602,Men's Ring Bright Core 8 mm
99757,GLAMIRA Cufflink Silvius
108354,Exotic Love 10 mm
107774,Women's Ring Bright Snowflake 8 mm
93239,Women's Ring Classic Glow 9mm
92989,Women's Ring Classic Legend 8mm
89182,Women's Ring Infinite Surface
97597,GLAMIRA Flower Pendant Katalinka
104713,Unique Life 10 mm
107597,Men's Ring Bright Aura 6 mm
107478,Women's Ring Bright Winter 6 mm
106392,Women's Ring Infinite Fame 8 mm
91725,Women's Wedding Ring Slim Lined
105185,Women's Ring Romantic Dream 8 mm
104873,Men's Ring Immortal Shine 10 mm
100635,GLAMIRA Kids Earring Ensaimada
100608,GLAMIRA Kids Earring Candy
101129,Women's Ring Authentic Theme 10 mm
107076,Attractive Love 10 mm
90670,Gracious Trust
107642,Men's Ring Brilliant Touch 6 mm
104632,Women's Ring Romantic Shape 5 mm
88134,Women's Ring Alluring Land
94947,Men's Ring Pure Saint 8mm
90776,GLAMIRA Bridal Set Cuddly Ring B
98823,Charming Kiss 8 mm
97680,GLAMIRA Pendant Miyana
107405,Women's Ring Alluring Harmony 5 mm
100616,GLAMIRA Kids Earring Cesar
105628,Splendid Future 10 mm
99405,Women's Ring Sensational Secret 10 mm
105329,Women's Ring Infinite Light 8 mm
96349,Bright Jewel 10 mm
109301,Men's Ring Magic Love 8 mm
107735,Alluring Twist 8 mm
108707,GLAMIRA Pendant Vaetilda
107672,Brilliant Ornament 8 mm
111244,Women's Ring Confident Fantasy 8 mm
104616,GLAMIRA Pendant Livinia
105663,Men's Ring Perfect Love 10 mm
106260,Women's Ring Golden Dawn 10 mm
92588,Classic Way 8mm
108971,Magic Beauty 10 mm
109164,Women's Ring Essential Touch 10 mm
91978,GLAMIRA Pendant Mael Ø10 mm
96296,Women's Ring Bright Jewel 8 mm
108084,Women's Ring Elegant Light 10 mm
93067,Women's Ring Classic Route 7 mm
106144,Men's Ring Exotic Desire 6 mm
106575,Women's Ring Dynamic Fancy 5 mm
108841,Wedding Ring Magic Key 8 mm
90645,Women's Ring Gracious love
105848,Wedding Ring Unique Road 6 mm
107702,Men's Ring Alluring Emotion 8 mm
100875,GLAMIRA Kids Pendant Starlita
90637,Gracious Heart
95747,Wedding Ring Immortal Energy 6mm
106210,Women's Ring Glorious Touch 6 mm
96946,Women's Ring Exotic Ligh 6mm
94994,Women's Ring White Snowflake 6mm
97998,Men's Ring Elegant Destiny 8 mm
107472,Women's Ring Bright Set 8 mm
107528,Men's Ring Adore Spin 5 mm
107795,Men's Ring Alluring Noble 6 mm
105311,Men's Ring Heavenly Star 10 mm
106810,Infinite Energy 10 mm
106499,Men's Ring Mystic Bond 8 mm
94872,Women's Ring Bright Symmetry 6mm
100479,Women's Ring Alluring Sunday 10 mm
108870,Magic Love 10 mm
96039,Men's Ring Immortal Trust 8 mm
106683,Women's Ring Gorgeous Glory 8 mm
107714,Men's Ring Mystic Glam 8 mm
106074,Men's Ring Noble Leaf 8 mm
100912,GLAMIRA Bracelet Katus
102559,GLAMIRA Ring Duvessa
98721,Women's Ring Pure Smart 8 mm
110823,GLAMIRA Pendant Carline H
89191,Men's Ring Infinite Raise
95709,Men's Ring Immortal Heart 8mm
107802,Men's Ring Alluring Twist 6 mm
107572,Men's Ring Amazing Gift 8 mm
109310,Men's Ring Essential Route 5 mm
104748,Men's Ring Unique Dream 10 mm
105272,Men's Ring Extreme Line 4 mm
101599,GLAMIRA Kids Earring Cherish
106030,Women's Ring White Clover 10 mm
108158,Women's Ring Adore Valley 8 mm
106273,Men's Ring Golden Infinity 8 mm
107644,Men's Ring Brilliant Touch 10 mm
105716,Men's Ring Splendid Spring 8 mm
108065,Women's Ring Exotic Air 4 mm
107090,Wedding Ring Angels Witness 5 mm
109104,Women's Ring Essential Quenn 6 mm
107887,Exotic Ground 8 mm
98827,Bright Fairy 10 mm
106694,Men's Ring Gorgeous Life 6 mm
98875,Women's Ring Charming Kiss 6 mm
108302,Men's Ring Sensual Division 10 mm
100923,GLAMIRA Bracelet Fassa
99868,GLAMIRA Pendant Foeke
104747,Men's Ring Unique Dream 8 mm
100512,GLAMIRA Cufflink Chislon
107720,Adore Night 8 mm
107455,Women's Ring Bright Aura 5 mm
108039,Women's Ring Exotic Tile 6 mm
101463,GLAMIRA Knuckle Ring Gelasia
105391,Wedding Ring Pure Swirl 5 mm
106712,Men's Ring Grace Light 6 mm
100259,Women's Ring Sensual Night 6 mm
107212,Men's Ring Angels Witness 8 mm
107529,Men's Ring Adore Spin 6 mm
98705,Women's Ring Shining Moon 8 mm
108223,Men's Ring Exotic Line 6 mm
108198,Men's Ring Glamour Kiss 6 mm
107575,Men's Ring Amazing Lightning 6 mm
105288,Men's Ring Gorgeous Sensation 10 mm
106442,Women's Ring Unique Start 10 mm
104315,GLAMIRA Ring Artem
96425,Women's Ring White Magic 6 mm
100184,GLAMIRA Kids Ring Thomdic
102787,GLAMIRA Pendant Lailana Ø6 mm
107483,Women's Ring Brilliant Beauty 8 mm
90497,Women's Ring Immortal Feather Basic
106158,Men's Ring Glamour Love 4 mm
99250,Infinite Deep 8 mm
108210,Men's Ring Exotic Tile 6 mm
100208,Women's Ring Bright Spell 10 mm
106168,Men's Ring Glamour Love 6 mm
111081,Women's Ring Confident Mood 10 mm
103792,Women's Ring Heavenly Style 10 mm
107070,Wedding Ring Attractive Miracle 6 mm
97042,Women's Ring Obvious Sign 10mm
99867,GLAMIRA Pendant Flavien
99925,GLAMIRA Pendant Librola
94927,Women's Ring Elegant Blaze 6mm
106952,Men's Ring Glorious Line 8 mm
91993,GLAMIRA Pendant Morello Ø6 mm
105067,Men's Ring Marvelous Darling 8 mm
100551,GLAMIRA Cufflink Cletus
100544,GLAMIRA Cufflink Zaviere
100498,GLAMIRA Cufflink Acadius
100504,GLAMIRA Cufflink Nicanor
100543,GLAMIRA Cufflink Deaglan
100501,GLAMIRA Cufflink Zachriel
100526,GLAMIRA Cufflink Gwynfor
100503,GLAMIRA Cufflink Beltran
99760,GLAMIRA Cufflink Tomlin
104475,GLAMIRA Ring Emmily
100508,GLAMIRA Cufflink Lukyan
99746,GLAMIRA Cufflink Eoforwic
100514,GLAMIRA Cufflink Manorath
100538,GLAMIRA Cufflink Macklin
100545,GLAMIRA Cufflink Ademar
99750,GLAMIRA Cufflink Jacolbie
99665,Women's Ring Noble Bond 8 mm
94943,Women's Ring Pure Saint 6mm
95936,Women's Ring Alluring Speech 6 mm
108510,Women's Ring Charming Pretty 5 mm
108550,Men's Ring Exotic Start 6 mm
107641,Men's Ring Brilliant Touch 5 mm
107255,Wedding Ring Alluring Step 5 mm
108312,Men's Ring Attractive Glaze 4 mm
95853,Men's Ring Charming Beauty 5mm
107571,Men's Ring Amazing Gift 6 mm
97323,Wedding Ring Mystic Soft 6 mm
109016,Women's Ring Alluring Light 4 mm
92737,Women's Ring Classic Shield 7mm
105588,Men's Ring Shining Class 10 mm
96159,Men's Ring Bright Jewel 5 mm
109156,Women's Ring Essential Flower 10 mm
107502,Women's Ring Brilliant Touch 8 mm
107294,Amazing Lightning 8 mm
105439,Men's Ring Romantic View 6 mm
100127,GLAMIRA Earring Vefia
96176,Women's Ring Smart Glory 5 mm
95380,Women's Ring Natural Flow 8mm
91882,GLAMIRA Pendant Corey Ø10 mm
107273,Wedding Ring Alluring Safety 5 mm
108165,Men's Ring Elegant World 5 mm
104812,Men's Ring Hidden Beauty 10 mm
106861,Wedding Ring Infinite Treasure 6 mm
105862,Unique Serenity 10 mm
96016,Women's Ring Natural Glitter 4 mm
102704,GLAMIRA Earring Kanethia Ø8 mm
97598,GLAMIRA Ivy Pendant Armina
102761,GLAMIRA Pendant Katelean Ø6 mm
98775,Men's Ring Pure Tree 10 mm
110761,GLAMIRA Bracelet Thelasar 20 cm
105666,Women's Ring Splendid Life 10 mm
109172,Women's Ring Essential Light 10 mm
96970,Women's Ring Fantastic Courage 6mm
105721,Women's Ring Private Luck 10 mm
111174,Men's Ring Confident Blaze 8 mm
90663,Women's Ring Gracious Spell
93036,Women's Ring Classic Thought 9 mm
107582,Men's Ring Amazing Romance 5 mm
103778,Heavenly Shine 10 mm
100788,GLAMIRA Kids Pendant Bigor
96373,Women's Ring Smart Glory 10 mm
100622,GLAMIRA Kids Earring Cocadas
106854,Women's Ring Infinite Pretty 10 mm
109018,Women's Ring Alluring Light 6 mm
108689,GLAMIRA Pendant Maidel
87964,Women's Ring Infinite Shake
96879,GLAMIRA Necklace Vinge
90674,Men's Ring Gracious Vivid
105944,Men's Ring Universe Rhyme 8 mm
108590,GLAMIRA Pendant Nabby
106018,Men's Ring Unique Sections 5 mm
106243,Men's Ring Golden Dawn 5 mm
95920,Bright Flash 8mm
95935,Men's Ring Alluring Speech 6 mm
99082,Embrace Elegant 10 mm
98150,Women's Ring White Lily 8 mm
99163,Women's Ring Embrace Offer 10 mm
102145,Magnetic Love
106698,Women's Ring Gorgeous Life 8 mm
96932,Men's Ring Dynamic Trust 10mm
93323,Women's Ring Classic Meaning 8mm
100865,GLAMIRA Kids Pendant Rufa
106486,Men's Ring Bright Line 10 mm
98590,Women's Ring Gorgeous Light 8 mm
107518,Men's Ring Adore Dance 4 mm
106632,Women's Ring Exotic Miracle 5 mm
102147,Men's Ring Magnetic Love
102150,Men's Ring Infinity Charm
107711,Men's Ring Brilliant Ornament 10 mm
109231,Men's Ring Alluring Light 6 mm
100833,GLAMIRA Kids Pendant Lucila
110763,GLAMIRA Bracelet Thames 20 cm
105709,Men's Ring Pretty Shade 8 mm
99936,GLAMIRA Pendant Mattie
97344,Dazzling Crash 10 mm
107676,Wedding Ring Mystic Glam 8 mm
96156,Men's Ring Amazing Fate 5 mm
100664,GLAMIRA Kids Earring Merengon
108532,Men's Ring Dream Love 8 mm
101389,GLAMIRA Knuckle Ring Arvilla
110651,GLAMIRA Bracelet Alpha 20 cm
108326,Men's Ring Alluring Night 10 mm
108053,Women's Ring Exotic Line 8 mm
105553,Women's Ring Mystic Union 6 mm
93164,Classic Emotion 8 mm
111060,Women's Ring Confident Luck 10 mm
97999,Women's Ring Elegant Destiny 8 mm
106578,Women's Ring Dynamic Fancy 6 mm
98149,Men's Ring White Lily 8 mm
106327,Wedding Ring Gorgeous Image 6 mm
107560,Men's Ring Alluring Visual 8 mm
107430,Women's Ring Amazing Gift 6 mm
99458,Men's Ring Infinite Emotion 8 mm
97530,GLAMIRA Kids Necklace Lorella
106014,Women's Ring Unique Sections 5 mm
99202,Men's Ring Embrace Burn 8 mm
108029,Women's Ring Glamour Kiss 10 mm
107750,Women's Ring Adore Light 6 mm
104805,Women's Ring Romantic Thought 10 mm
108007,Women's Ring Charming Fever 6 mm
99620,Noble Spark 10 mm
92706,Classic Shield 7mm
107378,Women's Ring Adore Dance 5 mm
109163,Women's Ring Essential Beauty 8 mm
105615,Wedding Ring Noble Spirit 6 mm
110735,GLAMIRA Bracelet Brenela 20 cm
105612,Men's Ring Splendid Feeling 5 mm
107406,Women's Ring Alluring Harmony 6 mm
104529,GLAMIRA Ring Lakesha
106947,Women's Ring Glorious Line 5 mm
106725,Women's Ring Gracious Night 6 mm
106722,Women's Ring Gracious Night 5 mm
93131,Women's Ring Classic Power 8mm
106639,Exotic Miracle 10 mm
107561,Men's Ring Alluring Visual 10 mm
105265,Extreme Line 8 mm
106676,Men's Ring Gorgeous Glory 5 mm
105213,Women's Ring Permanent Love 6 mm
106808,Men's Ring Infinite Energy 8 mm
107751,Women's Ring Adore Light 8 mm
105703,Women's Ring Pretty Shade 8 mm
108464,Women's Ring Florid Dream 5 mm
90705,Women's Ring Unvarnished Style
104602,GLAMIRA Pendant Dariele
106363,Women's Ring Secret Garden 10 mm
108041,Women's Ring Exotic Tile 10 mm
100910,GLAMIRA Bracelet Ediana
98153,Women's Ring White Lily 10 mm
105882,Men's Ring Unique Way 5 mm
105960,Men's Ring White Crown 10 mm
105168,Men's Ring Romantic Beauty 6 mm
106724,Men's Ring Gracious Night 6 mm
108300,Men's Ring Sensual Division 6 mm
105393,Pure Swirl 8 mm
99449,Men's Ring Infinite Beauty 10 mm
99148,Women's Ring Embrace Elegant 10 mm
97569,GLAMIRA Pendant Andromeda
108935,Essential Luck 10 mm
94744,Alluring Choice 8mm
107433,Women's Ring Amazing Lightning 5 mm
106913,Men's Ring Golden Love 8 mm
109381,Men's Ring Essential Touch 8 mm
97340,Women's Ring Mystic Journey 10 mm
108220,Men's Ring Exotic Round 8 mm
91831,GLAMIRA Ring Jeremia Ø4 mm
107217,Men's Ring Amazing Bubble 10 mm
101461,GLAMIRA Knuckle Ring Feivel
106955,Men's Ring Glorious Line 10 mm
107278,Alluring Visual 8 mm
104532,GLAMIRA Pendant Yunier
85790,Men's Ring Classic Beauty
106017,Men's Ring Unique Sections 4 mm
104566,GLAMIRA Pendant Jahlania
92624,Women's Ring Classic Unity 7mm
101416,GLAMIRA Knuckle Ring Marpessa
100585,GLAMIRA Cufflink Yusniel
95891,Women's Ring Bright Luck 10mm
